Time,Longitude,Altitude,Roll,Pitch,Heading,GroundAltitude
957.717,32.87937965,5407.635766,-1.128692282,-13.51388957,169.3081225,1122.515139
958.717,32.879569,5356.004758,4.103621196,-6.650085192,170.9137361,1028.742787
959.717,32.87975148,5319.777858,6.027036617,-8.101150771,171.7561306,958.076993
960.717,32.87992214,5291.019934,5.555947371,-6.644967246,172.7901666,875.6004742
961.717,32.88008005,5269.032194,8.591208306,-3.035523044,174.4408184,804.4091539
962.717,32.88021502,5256.203452,13.95269592,-1.11772033,176.2087719,731.1266189
963.717,32.88031407,5253.463856,15.86649188,1.792766282,179.5397322,643.9850546
964.717,32.880373,5259.125735,12.58825977,1.2436719,182.005895,561.4841688
965.717,32.88040218,5267.243331,9.839118018,-0.3201719209,183.4356038,462.1153971
966.717,32.88040668,5274.932323,17.26698631,0.5797222309,184.0991704,358.3378502
967.717,32.88037487,5284.443452,23.36601739,2.804249423,187.4635303,265.9233297
968.717,32.88029149,5299.14485,22.08950796,3.862850197,192.6062529,212.8379043
969.717,32.88015805,5317.682847,17.97954238,3.695116546,194.4882569,180.3994455
970.717,32.87998868,5339.992983,10.19601333,5.920096345,197.6882142,155.2370413
971.717,32.8798012,5362.705927,3.819135706,3.640524979,198.1707671,133.0877913
972.717,32.87960752,5387.20809,0.2393483181,6.731281201,194.5600149,122.9624943
973.717,32.87942283,5411.92088,-0.4286968499,3.08217473,198.9307759,135.2082251
974.717,32.87923749,5431.541111,-1.756745572,-0.4004060196,199.0259887,167.529848
975.717,32.87905151,5443.540054,-0.5576414033,-0.5182527695,197.9420787,192.0995288
976.717,32.87886552,5448.795079,0.8726950845,-2.826866314,198.3567941,210.2899875
977.717,32.8786752,5446.183565,2.264359468,-6.296329632,198.4637958,193.1648224
978.717,32.87847737,5433.437486,3.275894689,-9.004953845,198.9652137,169.4212516
979.717,32.87827007,5408.467198,0.2685482839,-12.67542152,199.005867,133.0202425
980.717,32.87805488,5368.838404,-1.244010635,-15.94594234,199.4483676,111.6134463
981.717,32.87783222,5316.701695,-1.940041809,-14.90777579,199.0713002,107.2309167
982.717,32.87760252,5260.80803,-1.836446623,-11.53495154,196.0816991,106.7917038
983.717,32.87737374,5209.26526,0.1541870115,-7.14897587,196.3980598,120.1528219
984.717,32.8771433,5163.770792,-2.950428278,-6.127628655,198.723466,134.6156204
985.717,32.87690954,5126.082892,-1.686298787,-3.455341475,197.907354,165.0120429
986.717,32.87667629,5097.286758,-1.669365468,-2.053724545,198.5479848,208.7862773
987.717,32.87644159,5072.914102,-0.8014387091,-3.062961194,198.452567,241.2579471
988.717,32.87620303,5050.639272,4.173714305,-1.793938086,199.3312572,244.5004274
989.717,32.87595388,5030.253913,1.92143488,-2.71910087,200.0349852,228.4071012
990.717,32.87569573,5008.305698,0.9436069623,-3.482694248,200.4378571,226.3472995
991.717,32.87543074,4985.078601,0.389777605,-2.557004259,200.8491028,229.2223449
992.717,32.87516004,4961.043613,-0.4601071557,-3.605161674,201.2129197,230.0107291
993.717,32.87488434,4933.749652,-1.429206412,-4.753455212,201.3534713,224.1019188
994.717,32.87460492,4905.389665,-1.123207427,-2.468608378,201.5655623,217.1294621
995.717,32.87432282,4880.16692,-2.954125331,-2.044467077,201.6801319,217.5642702
996.717,32.87404043,4856.96693,-1.622186363,-2.910387575,201.9506621,220.7947511
997.717,32.87375454,4831.476851,2.400951085,-4.343329673,201.8632766,227.6955725
998.717,32.87346016,4802.606376,0.8991939773,-4.294769162,201.3304809,231.5412438
999.717,32.87316031,4770.605343,-4.325726141,-4.938216525,198.2363642,250.7260525
1000.72,32.87286965,4736.27541,-6.393828875,-5.204628053,197.7376784,241.4439875
1001.72,32.87259145,4700.708385,-7.73851383,-4.888902559,196.2393672,232.7476387
1002.72,32.87232983,4665.005112,-8.732108278,-4.713960924,196.0893216,245.9710932
1003.72,32.87208423,4629.053143,-9.321029387,-4.949893587,194.2960008,258.8582216
1004.72,32.87185705,4593.091217,-3.534498031,-4.415922631,193.4782495,233.3832566
1005.72,32.87163832,4559.859118,3.136315078,-2.554536,192.9437326,211.2967593
1006.72,32.87142193,4531.103045,-5.18198683,-2.79856201,196.8803668,196.1861054
1007.72,32.87120596,4499.409676,-10.11589777,-5.541209957,195.3315394,199.9411759
1008.72,32.87100085,4464.832094,-3.749934364,-2.312394054,194.4760172,239.6620614
1009.72,32.87079784,4433.106537,8.823125672,-3.455625995,195.772592,303.5553601
1010.72,32.87057391,4405.346474,15.91402145,-2.719492752,197.8548708,343.2730754
1011.72,32.87031109,4382.672256,22.4498124,-0.5943737337,201.0980495,362.2631593
1012.72,32.86999496,4368.072978,28.15116254,1.407081721,202.1537236,340.2944152
1013.72,32.86962283,4359.504174,33.17546848,1.882494691,207.664047,299.1174803
1014.72,32.86918212,4356.573705,37.09635565,3.629532216,213.6119943,311.5901692
1015.72,32.86867195,4358.458409,37.38121893,3.573040789,218.6699953,339.1166827
1016.72,32.86810024,4363.42547,35.52799053,5.192526666,224.3717689,350.0099605
1017.72,32.86747635,4373.469319,36.36475701,7.06401472,230.4702535,356.6119265
1018.72,32.86680935,4389.457698,37.89993423,8.271040627,236.5913598,365.1806094
1019.72,32.86610939,4409.868418,39.69659159,8.89975271,242.7416446,372.2754971
1020.72,32.86538643,4432.531125,41.85306331,9.160840106,249.1760107,378.2591108
1021.72,32.86464986,4455.4515,44.28453211,8.910845791,255.9647542,349.4035455
1022.72,32.86390894,4476.771197,46.17062737,8.320370815,263.0688067,360.6849909
1023.72,32.86317354,4495.129584,47.25823255,7.42224192,270.5465524,367.1060411
1024.72,32.86245416,4509.694287,47.67562882,6.281853046,278.1324884,352.6569073
1025.72,32.86176108,4519.923606,48.08601391,4.911084452,285.7600611,333.3333275
1026.72,32.86110383,4525.356444,48.13212793,3.344128493,293.4408274,321.4104501
1027.72,32.86049139,4525.851523,47.51187504,2.077897652,301.3514432,299.2473971
1028.72,32.85992972,4521.324675,46.2524223,0.1792141987,308.6517407,266.1545126
1029.72,32.85942715,4512.592688,44.15388766,-0.1710213468,316.751744,247.4899511
1030.72,32.85899089,4500.8165,44.28544735,-1.95721077,324.0928586,256.7448848
1031.72,32.85862773,4486.146991,42.65353416,-1.385398005,331.4661844,263.2062348
1032.72,32.85834514,4471.029712,40.66670726,-0.2813417351,340.4339496,261.1782117
1033.72,32.85815367,4458.601076,37.91434593,1.245434516,348.306972,242.305062
1034.72,32.85805234,4450.364616,34.80253907,1.880242863,354.7870184,224.1180423
1035.72,32.85803107,4446.019126,30.8736435,2.284241295,0.3832761186,217.0910219
1036.72,32.85807852,4445.574434,27.00065986,3.629590699,5.488438635,217.2076879
1037.72,32.85818434,4449.940443,23.89712436,4.718075686,10.13526051,218.1372491
1038.72,32.85833814,4458.261516,21.40300394,4.010132128,13.76544714,219.7543667
1039.72,32.8585301,4469.240842,15.25860504,4.850158311,16.45531736,221.474929
1040.72,32.8587452,4481.694339,8.32056889,3.012805194,18.59216083,218.6822491
1041.72,32.85897073,4494.816669,1.466524431,4.158775827,18.08159053,210.6622843
1042.72,32.85919198,4512.145139,3.734294511,5.854071041,18.58352405,207.131153
1043.72,32.85941127,4532.204415,5.45785817,3.179096608,18.5389878,206.6791936
1044.72,32.85963338,4552.173671,6.608875673,3.38667182,18.463533,216.6492266
1045.72,32.85985977,4572.549727,8.193763013,4.567242911,19.40126674,235.9653142
1046.72,32.86009279,4593.193654,7.636510931,2.867116405,19.99739029,261.772814
1047.72,32.86033247,4612.764087,6.547873973,2.227892875,19.76439546,286.6581028
1048.72,32.86057634,4632.623976,5.462131734,4.462532269,20.29730731,322.5373025
1049.72,32.86082132,4654.00972,3.711900029,3.698321186,21.00531959,358.4708867
1050.72,32.8610648,4676.928119,1.293160142,5.269730428,20.05214791,369.3723603
1051.72,32.86130094,4701.707842,3.522262174,5.510563752,20.97141283,369.4565544
1052.72,32.86153448,4729.417715,8.373570304,7.581768672,21.45717588,372.836626
1053.71,32.86176986,4758.829698,10.07092781,5.03036218,24.33349148,387.4482612
1054.71,32.86201828,4785.775605,9.694713305,1.023536077,24.07632291,432.164862
1055.71,32.8622788,4807.118221,14.61035349,0.2099007312,24.47157742,450.2618239
1056.71,32.86255645,4823.390603,12.08805172,-0.3640242166,24.88490973,437.067684
1057.71,32.86284818,4835.664205,7.329346225,-1.365999948,26.73022365,410.1693806
1058.71,32.86314976,4846.665637,3.351837001,2.177149692,25.9831922,380.8791867
1059.71,32.86344916,4861.4674,0.3507149527,4.009701826,26.68431453,355.235349
1060.71,32.86374145,4880.075661,-0.4529458091,3.098235279,25.75923883,334.2839339
1061.71,32.86402296,4902.870684,-6.127846367,8.227360714,21.4675646,303.3361546
1062.71,32.86426879,4934.805275,-22.44224113,12.66766242,17.86069196,274.9132188
1063.71,32.86444515,4972.644679,-36.822407,9.483210521,12.95549428,255.745966
1064.71,32.86453316,5009.23162,-38.52422718,6.94729191,4.16415332,237.0068842
1065.71,32.8645372,5038.416656,-40.29404531,0.7120433256,0.3581026294,220.3054781
1066.71,32.86447244,5055.59787,-32.59810234,-4.481028421,356.1679734,206.9573649
1067.71,32.86435622,5061.054309,-13.09515287,-6.753285936,348.6953912,182.2224909
1068.71,32.86420999,5060.12507,13.95729008,-5.971453818,345.1534464,150.9980838
1069.71,32.86407804,5060.00499,29.85070314,0.4077845449,346.6775348,147.4087277
1070.71,32.86400248,5066.105931,35.32160612,2.712505895,357.5794183,176.1703339
1071.71,32.86400264,5074.859774,30.5056534,-0.2070678835,0.5762321643,216.4939006
1072.71,32.86406348,5084.067453,29.71352221,1.100723618,7.401774404,258.6964941
1073.71,32.86418349,5094.115625,28.40585859,0.3418375744,12.86340455,281.1887923
1074.71,32.86435249,5101.929419,21.68323636,-4.631876564,16.15341788,274.680946
1075.71,32.86456026,5106.068035,19.0299862,-2.140713621,19.38419298,260.7518303
1076.71,32.86480233,5109.716153,18.99212134,-0.963998492,22.77555778,257.1620576
1077.71,32.86507721,5114.02932,14.15179423,-2.307822523,24.85808587,271.5166037
1078.71,32.86537806,5118.327431,12.96025151,-1.209437925,25.85322394,283.4733634
1079.71,32.86569681,5121.158387,8.77311588,-3.603761912,28.35439482,292.5761206
1080.71,32.86603311,5123.447612,11.10902777,-0.5751747657,28.69231672,301.9367934
1081.71,32.86638245,5128.587957,2.580418148,1.020028348,30.99991321,337.4552427
1082.71,32.86673701,5134.433468,2.416984954,-3.332653135,30.8465618,351.2730793
1083.71,32.86709538,5136.36735,0.9268284958,-4.073860354,28.43753188,361.4491095
1084.71,32.86745349,5134.531444,1.863954142,-3.321196773,32.57852019,370.6938146
1085.71,32.86781962,5131.959914,3.378170582,-2.425316718,33.03078117,379.4541738
1086.71,32.86819696,5129.555898,8.660027585,-2.693690005,29.41653192,388.1877255
1087.71,32.86858519,5127.737159,11.58607892,-1.80190785,31.29302053,360.0400648
1088.71,32.86899124,5128.766891,7.214908113,1.068586831,31.84040555,326.2407327
1089.71,32.86940509,5132.475985,1.339307569,-0.7226241958,32.71794143,294.1687386
1090.71,32.86982122,5136.707867,4.284310862,-0.8533612202,32.00755394,299.6626015
1091.71,32.87024081,5141.022523,6.071316733,0.2421804453,31.80066068,292.6841615
1092.71,32.87066556,5148.112535,6.566232668,2.434817298,32.85342847,292.1313709
1093.71,32.87109479,5162.862865,8.071766443,7.266418838,34.68083193,322.6192682
1094.71,32.87152411,5192.778121,11.93001992,11.187271,42.89760755,383.090997
1095.71,32.87196216,5237.617447,18.13862431,14.12089958,42.92742474,402.1190675
1096.71,32.87240839,5293.276277,23.88741866,15.13614829,47.83376136,433.9885123
1097.71,32.87286908,5355.647634,28.8568389,15.39500392,53.71288426,472.0074668
1098.71,32.87334628,5422.473172,33.41724693,15.82382881,61.86154924,563.1718144
1099.71,32.8738326,5494.292337,32.69059676,22.00126875,73.18246484,656.9002745
1100.71,32.8743063,5570.627231,34.04786464,14.98084174,79.56423843,796.3467705
1101.71,32.87477934,5642.066767,16.66496148,2.604719961,80.78689694,926.8896966
1102.71,32.87526333,5705.348563,8.126211589,10.80833638,94.36546327,1027.122878
1103.71,32.87574216,5767.338295,15.6723096,12.57217638,93.43003471,1083.911076
1104.71,32.87620708,5829.723357,16.92011515,7.881113665,92.2913329,1110.049538
1105.71,32.87666724,5890.438784,31.3092798,6.507628791,98.65471279,1128.937082
1106.71,32.87711341,5950.182576,49.85354392,14.98302398,100.0718541,1141.335621
1107.71,32.87752096,6008.390368,62.56693019,13.73748178,116.5842121,1142.013949
1108.71,32.87785534,6059.042126,64.85730436,8.300321648,136.3687703,1126.63583
1109.71,32.87808717,6098.909017,62.75211028,3.812451085,157.5306634,1101.359933
1110.71,32.87819273,6128.445702,59.72979256,0.4052470763,177.0889237,1079.363795
1111.71,32.87816955,6147.701701,45.7423711,4.306490621,187.7505895,1062.125224
1112.71,32.87807181,6160.299905,10.99711341,-8.592303698,194.4742687,1043.839874
1113.71,32.87795507,6165.693036,-15.4710632,-10.59430984,203.0570161,1020.605736
1114.71,32.87785187,6165.235166,-18.90623512,1.729695568,202.2182689,988.1859011
1115.71,32.87778231,6167.15231,-10.35173652,2.949653052,200.921175,963.4425512
1116.71,32.8777299,6170.803892,4.10804417,-9.96736848,202.5324439,944.0119373
1117.71,32.87765977,6169.586276,13.91978039,-16.5400322,201.8839038,919.6566735
1118.71,32.87755548,6158.102372,20.06251102,-18.30152945,197.9632659,885.7697658
1119.71,32.87741824,6133.679518,24.49397019,-25.3600877,204.7217381,839.581153
1120.71,32.87722219,6099.304992,23.67824924,-16.04377285,208.7804824,792.3962532
1121.71,32.87696321,6065.113441,20.21414975,-12.0269719,216.2956849,753.3517953
1122.71,32.87664366,6033.730283,16.40862619,-13.59238637,217.0445878,719.7495676
1123.71,32.87627752,6003.279248,9.393188628,-9.916968514,219.8777093,689.8640549
1124.71,32.87587773,5974.656386,5.225723519,-8.202951325,220.9656355,678.1152933
1125.71,32.87545441,5948.085982,2.132385913,-9.24012665,221.6441875,680.7068166
1126.71,32.87501325,5920.520541,-1.993920903,-9.13961444,222.448292,679.2756594
1127.71,32.87455848,5887.993425,-4.877245133,-12.67118253,223.0145693,653.2357393
1128.71,32.87409032,5845.350338,-6.120865914,-15.14257549,220.1704922,606.0409522
1129.71,32.87361356,5796.302154,-3.993136056,-10.28643479,219.9504508,552.788696
1130.71,32.87312844,5750.090034,-3.315989394,-7.883569972,219.4124095,523.5652957
1131.71,32.87263502,5709.569618,6.437530559,-8.107154507,218.8979597,486.5109358
1132.71,32.87212023,5671.15286,23.18048042,-10.18681648,221.0563677,430.0260712
1133.71,32.87155758,5632.721316,34.2342844,-8.961110861,225.309267,381.7554154
1134.71,32.87093038,5596.620784,28.45686132,-6.690291101,231.7982609,349.2396219
1135.71,32.87025088,5563.013324,14.85093837,-7.012499299,233.7616397,318.4357566
1136.71,32.86954217,5531.018279,2.487866096,-5.886281359,235.667044,294.8248456
1137.71,32.86882047,5497.661029,-3.900295429,-7.495269449,235.8470331,315.4340188
1138.71,32.86809267,5460.438018,-8.387551702,-7.817150651,235.3986448,361.4674752
1139.71,32.86736357,5419.741631,-14.99871805,-6.998937958,233.7280899,348.5997177
1140.71,32.86664256,5376.648551,-24.2998972,-6.827561255,231.5481394,292.3719588
1141.71,32.86593738,5326.772904,-30.68904056,-8.859967712,229.5031261,347.1555478
1142.71,32.86525405,5268.425822,-32.64594099,-8.868060632,225.0133422,380.6491092
1143.71,32.8646134,5211.133362,-30.94164145,-4.166190424,218.2144626,385.3767276
1144.71,32.86402988,5160.758542,-29.06794298,-6.020430117,216.7647003,416.9508313
1145.71,32.86348441,5107.674125,-28.28038289,-9.814040979,215.6226654,465.0735238
1146.71,32.86296538,5045.880446,-28.08344634,-11.78569973,212.9791909,510.6625671
1147.71,32.86245712,4962.394798,-33.90049989,-20.48706533,218.1826613,525.1503284
1148.71,32.86194967,4855.433165,-24.76863259,-16.0356398,212.1592677,483.6490578
1149.71,32.86146426,4751.199728,-9.966238938,-10.6384525,211.10511,432.4513345
1150.71,32.86099525,4671.444677,-15.14156804,-4.012762604,208.5673122,351.3185398
1151.71,32.86056599,4625.302479,-6.441168916,5.377799389,208.3727611,296.3490699
1152.71,32.86016099,4609.303748,-0.2354927563,1.380590086,208.5918736,318.2152356
1153.71,32.8597576,4610.009629,6.039693384,7.189379427,211.8662116,351.8305156
1154.71,32.85934547,4626.359562,5.916044762,7.116121379,212.5522085,352.3431921
1155.71,32.85892325,4643.926555,5.341969924,3.119053482,212.2615976,352.5215788
1156.71,32.85849254,4653.410799,-0.5354686349,1.444685114,212.4007968,377.19206
1157.71,32.85805826,4644.062834,-12.13223194,-1.716116192,211.9355244,401.9532972
1158.71,32.85762579,4612.796863,-22.142027,-6.89241945,212.2664197,397.819253
1159.71,32.85720175,4563.082813,-30.15116658,-10.17163468,209.7667754,325.1303183
1160.71,32.85681521,4506.736832,-37.39455146,-5.225621067,202.1682992,271.0437785
1161.71,32.85650726,4453.912496,-42.18522224,-4.675217102,196.2419899,252.1644087
1162.71,32.85630442,4405.509294,-46.23480042,-2.422918681,188.5548852,249.0132899
1163.71,32.856222,4362.901507,-35.97539183,-0.4274167231,182.0302378,222.6990196
1164.71,32.85625,4336.104112,-15.13125787,7.343391655,178.8006375,172.3825347
1165.71,32.85633936,4343.390256,-3.480046696,16.74953288,180.1868653,143.8331758
1166.71,32.85643986,4380.713236,-5.204616954,12.29412536,181.1474085,137.3035159
1167.71,32.85653787,4414.588583,-6.176408158,-0.8382221593,179.102887,128.7534127
1168.71,32.8566327,4424.086957,-5.099381668,-6.955271705,175.4360589,97.62881361
1169.71,32.85673074,4411.31184,-0.8314222257,-8.043788281,172.491059,89.15934364
1170.71,32.85683484,4386.819785,-3.60210986,-6.822972221,164.8720922,70.21851825
1171.71,32.85697017,4362.876728,-11.38258026,-2.689192752,167.4580701,52.19801618
1172.71,32.85713247,4340.360229,-9.800279855,-8.522182414,166.0697249,50.00794039
1173.71,32.85731697,4307.073334,-9.405247327,-13.52000685,162.7798414,102.2285695
1174.71,32.85753129,4263.249502,-11.4354852,-9.947312484,158.7239384,125.7358679
1175.71,32.85778979,4221.548734,-13.55025349,-4.757756097,155.6933562,171.9104595
1176.71,32.85809202,4184.856647,-15.13794804,-6.053015242,153.8781788,186.1265874
1177.71,32.85843846,4151.624041,-18.22148475,-3.750196899,149.1676568,221.8038806
1178.71,32.85884112,4128.918447,-21.80269808,1.952843718,144.4031764,217.1024906
1179.71,32.85929978,4120.01811,-24.10139312,1.13729768,140.3565079,222.1635163
1180.71,32.85980964,4118.169205,-27.28100498,1.772257358,134.078321,235.7776356
1181.71,32.86036966,4120.343609,-29.79323735,2.596344868,129.8293832,255.1996574
1182.71,32.86097158,4121.828538,-31.79091059,-1.677776846,125.8854817,276.2615494
1183.71,32.86161399,4117.771415,-34.36815953,-2.227833111,119.8234566,295.6212562
1184.71,32.86229695,4109.358373,-36.02647823,-2.427311987,113.6355033,302.93094
1185.71,32.86301646,4098.34234,-35.47306215,-3.224913304,107.1413868,293.9289361
1186.71,32.86376435,4085.617382,-29.23785759,-2.021327677,101.2363604,281.5613167
1187.71,32.86452871,4074.259684,-23.81759022,-1.210015503,95.73402827,268.9414436
1188.71,32.86529911,4066.327341,-22.35255562,0.4012253222,90.72737667,279.4704065
1189.71,32.86606588,4063.636455,-22.86308665,2.003100464,85.84479545,297.2466482
1190.71,32.86682135,4064.851912,-25.35764078,0.888138996,81.6442496,313.7473671
1191.71,32.86756196,4066.944628,-28.24124591,0.3629291985,75.72169012,332.8875327
1192.71,32.86828098,4068.879197,-30.88312722,0.5348824659,69.53663964,350.8993739
1193.71,32.86896887,4070.683028,-33.30914894,-0.1490861275,63.01102909,360.3222635
1194.71,32.86961653,4071.329435,-35.65645615,-1.263953827,55.98716308,362.5310233
1195.71,32.87021441,4069.715467,-37.81985368,-2.328861427,48.42575776,360.9477409
1196.71,32.87074679,4065.476665,-39.73190367,-3.259560079,40.03886944,355.4067056
1197.71,32.87121338,4058.13484,-41.38992867,-4.482310789,31.42832658,345.3443517
1198.71,32.87158874,4047.792443,-42.87813468,-5.35936172,21.36557451,330.9847036
1199.71,32.87186016,4035.105953,-44.31204752,-5.047711714,10.70255297,307.6091525
1200.71,32.87201161,4021.481868,-45.51604595,-5.010871808,359.4798228,277.3772535
1201.71,32.87203381,4007.351775,-46.46918519,-5.971178049,347.4582801,247.4812172
1202.71,32.87192026,3993.1292,-47.6811442,-4.841761447,333.0285219,219.1622758
1203.71,32.87167033,3980.342619,-49.02240894,-3.530637694,319.3211245,184.5824622
1204.71,32.8712999,3968.509816,-50.7527315,-1.59271335,308.6128906,147.772024
1205.71,32.87083624,3956.616399,-50.52491737,-3.857133329,294.9536597,133.9917053
1206.71,32.87030582,3942.406967,-49.64816696,-3.095523694,282.3907835,123.6937139
1207.71,32.86973942,3926.371774,-48.80002822,3.216477807,273.6446989,116.8841893
1208.71,32.86917114,3912.585353,-44.56299892,4.338434562,260.1584631,113.9529781
1209.71,32.86863385,3904.436678,-26.67556164,9.49559963,250.408368,89.82530293
1210.71,32.86814891,3910.510527,-5.381877012,12.30511086,248.6787182,81.68470713
1211.71,32.86769596,3926.96867,5.317251896,1.561425,248.827753,84.96647885
1212.71,32.86724162,3939.37051,-0.08504215842,-6.183625534,245.6802652,84.46901543
1213.71,32.86677979,3944.614425,-12.19143431,0.7464889835,237.8670752,92.16966785
1214.71,32.86632985,3949.907546,-7.13615902,2.787381631,237.1290869,111.6682196
1215.71,32.86589481,3958.040571,-4.767644503,2.478761454,237.9615777,134.1780148
1216.71,32.86547456,3970.027596,-11.10712385,7.897296945,242.3373794,153.5913268
1217.71,32.86506971,3985.771887,-6.490264742,-0.4308814699,239.6384438,169.4305886
1218.71,32.86466744,4001.297842,-14.18724718,-2.082344318,218.4056943,175.6143035
1219.71,32.86429635,4015.199225,-23.1743452,-3.284283229,215.7501987,179.5112155
1220.71,32.86396026,4020.666572,-31.18268566,-11.72498021,225.659765,177.4580998
1221.71,32.8636388,4012.310817,-34.76263027,-14.41436121,219.3223193,129.4653323
1222.71,32.86334028,3990.461845,-26.5399841,-15.56719469,206.5133104,138.8382639
1223.71,32.86308225,3961.922795,-20.37008297,-12.98795219,199.3870735,123.7515603
1224.71,32.86286771,3934.537385,-15.50497679,-8.285146675,194.0041058,110.5786369
1225.71,32.86269655,3915.384893,-12.13951122,-3.19468993,188.5608275,106.1349854
1226.71,32.86256491,3907.290699,-0.6312572889,-0.936055868,187.2853716,112.8016332
1227.71,32.86244955,3907.803412,-1.33463049,-0.473465565,186.5318925,127.0178818
1228.71,32.86234647,3910.941327,-5.863246546,-2.330467802,187.3293171,141.4689581
1229.71,32.86226114,3918.375357,-5.527461213,5.14236661,181.4987261,160.4547226
1230.71,32.86219979,3939.140156,-0.1468353001,15.68938678,179.8438259,192.64723
1231.71,32.86215652,3977.952874,-8.607163628,17.12971829,181.9274981,242.1756071
1232.71,32.86213657,4024.010657,-6.443839946,10.4303059,178.9141825,298.4281693
1233.71,32.86213699,4069.237637,-0.5669522318,10.43193063,175.9996725,353.0111415
1234.71,32.86214941,4110.725324,-1.067546721,6.397105231,175.6429454,403.7236277
1235.71,32.86217185,4146.341825,-4.137161267,2.856321932,174.6618024,448.3860568
1236.71,32.86220757,4174.537619,-0.9551939513,0.3652468471,173.8077555,485.5574031
1237.71,32.86225505,4199.242348,-0.8772379607,5.767096266,173.7218181,519.2834568
1238.71,32.86231383,4225.80662,2.95341862,5.917521791,182.606897,554.7236612
1239.71,32.86236205,4252.946642,7.561633274,0.6920498678,179.0134525,588.1581148
1240.71,32.86240015,4276.212781,5.325176623,0.6048843277,171.9961435,617.0252216
1241.71,32.8624403,4297.138791,-0.3719617502,3.070867778,168.0389094,646.4645024
1242.71,32.86249634,4319.089123,-4.324370348,4.175112786,172.7879263,677.9596297
1243.71,32.86256283,4343.407883,-7.461518923,4.614697784,165.3710512,711.4605648
1244.71,32.86265573,4370.410126,-10.95538693,5.590133321,159.643077,747.2236418
1245.71,32.86278044,4398.015598,-10.91460814,2.59084123,158.953665,782.6497361
1246.71,32.86293319,4421.221999,-4.710355011,-5.164966852,155.0592687,813.3279302
1247.71,32.8631081,4434.312384,-5.861161631,-9.372789414,149.1308285,833.6008096
1248.71,32.86331354,4436.092425,-10.35060954,-13.19348198,146.5587158,842.2988904
1249.71,32.86355809,4425.726143,-15.16850118,-16.85248262,149.3447227,829.2288507
1250.71,32.86384105,4402.039521,-15.49560236,-19.33834021,146.976177,800.5272739
1251.71,32.86417112,4368.661624,-14.3389508,-15.32525061,140.5197767,761.5642597
1252.71,32.86455789,4334.760881,-13.07091252,-9.584129127,136.1793281,721.4618768
1253.71,32.86499752,4306.595444,-14.86673147,-8.604844779,134.2949472,702.0980717
1254.71,32.86548427,4282.624526,-10.63845506,-8.497652644,130.2986445,695.5568839
1255.71,32.86600954,4260.377761,0.1257074972,-7.432193506,128.6926075,690.3476897
1256.71,32.86655874,4239.30049,0.4578043681,-6.099053705,127.8338888,686.2646237
1257.71,32.8671277,4219.654439,1.433991493,-7.527331211,130.3244217,677.6952782
1258.72,32.86771297,4195.118834,-1.471572261,-12.37448424,129.1260103,656.9895875
1259.71,32.86832249,4165.640689,-2.622257325,-6.863897007,127.0902178,616.7232234
1260.71,32.86895661,4143.194351,-5.137348555,0.1806997648,125.4603298,571.9734591
1261.71,32.86960727,4133.506674,-10.02650682,-1.024586432,125.6366989,560.0658652
1262.71,32.87027244,4127.200591,-8.725068915,-2.247652399,122.2766283,560.1315679
1263.71,32.8709533,4120.864699,-5.13691185,-0.9892244083,122.8800346,560.5514732
1264.71,32.87164418,4115.941836,-15.12922418,-0.1559573112,120.7669106,562.6451742
1265.71,32.87234968,4108.135859,-15.84470528,-4.698204104,120.6485981,562.32725
1266.71,32.87307109,4090.386662,-9.244869362,-9.698014848,118.1107184,552.1852388
1267.71,32.87381017,4065.375868,3.786929657,-4.284253232,115.4260715,535.1152609
1268.71,32.87456184,4039.493786,-4.39892784,-8.163627365,118.0566779,517.3395055
1269.71,32.87532869,4009.330237,3.808439203,-8.313603805,113.5611977,495.5705313
1270.71,32.87610859,3989.238977,4.471670208,5.438794259,116.5183827,483.5144602
1271.71,32.87687671,3988.714699,-4.181559631,2.20840976,119.2372898,489.7340215
1272.71,32.87763951,3996.552233,1.867111397,1.641861577,113.3134599,514.7164857
1273.71,32.87840651,4004.900453,-2.727349817,1.004316352,114.8161903,535.4750786
1274.71,32.87917674,4013.456251,0.8915757017,2.27410999,113.5663203,554.9900604
1275.71,32.87994933,4021.855576,-2.565009454,0.2702920899,114.3187886,567.6230056
1276.71,32.8807263,4028.179977,0.02916178615,0.2589666491,112.5798224,575.3762369
1277.71,32.88150832,4033.29111,1.756177065,0.537431087,112.8502979,578.0464227
1278.71,32.88229358,4036.658936,-0.1711033624,-1.115918654,112.5383359,569.9131544
1279.71,32.88308372,4039.575284,1.686587149,1.34550874,111.6037747,561.1252814
1280.71,32.88387544,4044.994004,-1.102735536,2.044112121,111.6876563,551.3775224
1281.71,32.88466846,4051.582716,-2.34839342,0.09755392439,111.2888211,540.0824956
1282.71,32.88546637,4056.299855,1.841001718,-0.2587096365,110.3368156,526.8719835
1283.71,32.88626863,4059.515557,2.110007865,0.298708585,110.244089,511.9706477
1284.71,32.88707397,4062.138878,-1.061589836,-0.4593735507,110.5132667,526.1908766
1285.71,32.88788347,4063.422908,3.047358694,-0.255076803,109.3027386,540.8382745
1286.71,32.88869276,4066.89726,3.305746245,2.301587414,109.6157526,555.9241222
1287.71,32.88950006,4072.827671,1.198923489,0.6238741212,109.7987265,571.2411117
1288.71,32.89030878,4077.783036,3.925544077,-0.2927149873,109.1608415,585.6292434
